,user_id,name,email,address,birth_dt,phone,type,rubro
156,MLB7991684140,Nina Pereira,martinsana-livia@example.net,"Alameda Milena Fernandes, 1
Nossa Senhora Da Conceição
80177472 Farias do Sul / DF",1909-04-05,+55 (084) 4557-6920,,
157,MLB10546643440,Breno da Paz,daniela26@example.org,"Trevo Sophia Costela, 9
Santa Isabel
44890431 Fernandes das Pedras / RS",1970-01-23,0800-018-0201,,
158,MLB1537011980,Lavínia Souza,arthur57@example.com,"Recanto de Cavalcanti, 3
Alta Tensão 1ª Seção
43712-716 Moreira / ES",1985-09-13,81 7263-8615,,
159,MLB410558204500,Raquel Correia,pintodaniela@example.net,"Feira de Costa, 20
Lagoinha
34231-048 Costela / PA",1936-10-14,(021) 2991-1703,8.0,1.0
160,MLB10575499430,Sr. João Gabriel Correia,qramos@example.org,"Setor Rebeca Moreira, 89
Embaúbas
50447-288 Ribeiro da Prata / MT",1966-05-06,11 9859 7157,,
161,MLB622362140,Vitor Hugo Campos,lucasviana@example.net,"Rua de Farias, 61
Betânia
43118970 Gomes / MS",1974-07-01,61 7100-7506,,
162,MLB2861676650,Emanuel Nascimento,camposmaite@example.org,"Estrada de Almeida, 21
Andiroba
79614-203 Sales / RN",2018-04-23,61 2976-3200,,
163,MLB2359747420-1,Luiza Teixeira,sabrina65@example.com,"Viaduto de Azevedo, 86
Guaratã
06639093 Castro / AL",1971-10-30,+55 11 7549-1225,,
164,MLB10659309090,Sofia Pinto,duartevitor-hugo@example.com,"Travessa de da Mata, 319
Venda Nova
76338438 Campos Alegre / AL",2012-08-08,0900-791-8011,,
165,MLB2197809130,Helena Cavalcanti,da-pazlavinia@example.net,"Esplanada Heitor da Conceição, 35
Chácara Leonina
84876-092 da Luz / PE",2005-09-18,61 4465 7994,,
166,MLB10406347980,Gabriel da Cruz,ogoncalves@example.com,"Loteamento de da Mata, 3
Aguas Claras
25226-303 Alves das Pedras / DF",1985-10-25,(011) 9373 3979,,
167,MLB10658017080,Dr. Luiz Felipe Rocha,apires@example.org,"Via de Barros, 6
Grota
52173-060 Teixeira / PA",1924-11-29,(041) 5610 8759,,
168,MLB7013300060,Dr. Benício Oliveira,cunhamarcela@example.org,"Viaduto da Luz, 40
Pindorama
64331-856 Santos de Minas / PA",2008-05-06,0500 440 5633,,
169,MLB47105461970,Mariane da Cruz,nicole22@example.org,"Via de Araújo, 81
Jardim Montanhês
23423-352 Nascimento de da Mata / RN",1919-02-12,+55 61 5625-8363,9.0,7.0
170,MLB2019472930,Maria Sophia Novaes,hmelo@example.org,"Rua de da Mata, 73
Vila Califórnia
68425004 Costela / ES",2014-05-16,0800-871-2301,,
171,MLB10650777430,Marcela Moura,nina38@example.com,"Jardim Cardoso, 10
Vila São João Batista
63886-427 Souza / RJ",1973-05-22,0800-806-9100,,
172,MLB6724049020,Raul Ribeiro,bernardoaragao@example.net,"Feira Melo, 19
Vila Minaslandia
32447-088 Ramos / ES",1933-10-14,(021) 8789-4651,,
173,MLB10649060560,Amanda Fogaça,heloisa40@example.net,"Rua Laís das Neves, 44
Barão Homem De Melo 2ª Seção
00298-950 Campos / ES",1954-05-27,31 5139 9684,,
174,MLB4905944100,Nina Fernandes,diasesther@example.com,"Praça de Lopes
São Sebastião
54790-642 Fernandes do Galho / MT",2008-01-28,+55 61 6008-2217,,
175,MLB6134826980,Sr. Leonardo Novaes,pedro-miguelsales@example.org,"Viela Gonçalves, 415
Palmeiras
05960321 da Rosa / MG",1976-05-03,81 1703 4341,,
176,MLB10546010300,Dra. Ana Laura Farias,joao-vitor40@example.net,"Favela Vitor Hugo Cardoso, 39
Santa Branca
84035-647 Moreira / DF",1946-07-02,0300 653 7406,,
177,MLB2281934190-1,Vitória Pereira,ypereira@example.org,"Rua Araújo, 6
Santa Monica
80957-309 Melo / MA",1946-10-10,84 1754-0270,,
178,MLB10492867650,Ana Luiza Caldeira,danielsantos@example.org,"Vale de Santos, 4
Monte Azul
00657558 Ramos Paulista / ES",1980-01-20,+55 (081) 0198-2393,,
179,MLB10617853180,Vitor Almeida,isabellylopes@example.org,"Viaduto Pires, 39
Apolonia
02839344 Jesus / SC",1929-02-10,+55 (011) 2910-0067,,
180,MLB10525651760,Sra. Isis Dias,fernanda94@example.net,"Recanto Lara Freitas, 117
Jardinópolis
48844-531 Campos Alegre / BA",1914-02-21,(041) 5476 3234,,
181,MLB10638658010,Sr. Anthony Dias,alvescalebe@example.org,"Lago de Cardoso, 993
Petropolis
06865306 Almeida / MT",1989-07-27,(021) 2281-5742,,
182,MLB10563696060,Sr. Gabriel Jesus,kpinto@example.com,"Via Almeida, 177
Fazendinha
88278-113 Cardoso / MA",1988-07-23,21 6800-2516,,
183,MLB2039288010,Yago da Rosa,pda-luz@example.com,"Trevo Araújo, 18
São João Batista
77750768 Campos / RS",1927-05-01,(051) 6095-7344,,
184,MLB10556043120,Bianca da Luz,tnovaes@example.com,"Esplanada Cavalcanti, 66
Esplanada
69436-700 Monteiro do Galho / PI",1908-10-28,(071) 1416 7247,,
185,MLB1865374800,Levi Ferreira,jesusbernardo@example.net,"Praia Maysa Jesus, 82
Jonas Veiga
52364-605 Caldeira Paulista / AP",2022-11-25,+55 61 7355 0076,,
186,MLB10418802830-1,Sofia das Neves,pereirapietra@example.org,"Estação Esther Nogueira, 7
Aguas Claras
94506-426 Martins / RS",2004-10-05,+55 11 9460-1831,,
187,MLB2622164840,Isadora Monteiro,pduarte@example.org,"Esplanada Ana Sophia Nascimento, 47
Capitão Eduardo
39020-472 Fogaça de Ramos / RN",2012-08-24,84 3842-5948,,
188,MLB410527681522,Leonardo Rezende,alicepeixoto@example.net,"Praça de Pereira, 46
Vila Madre Gertrudes 3ª Seção
12690409 Carvalho / TO",1932-02-06,+55 41 4731-2380,9.0,4.0
189,MLB2611445900,Sr. Pedro Miguel Farias,scorreia@example.com,"Vale Cardoso
Jardim Do Vale
98120556 Nascimento de Cardoso / PE",2020-02-12,+55 (021) 2801-7651,,
190,MLB8177723660,Dra. Maria Alice da Costa,raquelfreitas@example.net,"Chácara Cunha, 87
São João
88608220 Campos do Norte / SE",2001-04-29,(084) 6400 0371,,
191,MLB451139710,Marcos Vinicius Moura,pereiraheloisa@example.com,"Trevo de Jesus
Sport Club
28779181 Cardoso / RR",1962-09-11,51 0314 5249,,
192,MLB10634966210,Isadora Almeida,ofogaca@example.org,"Pátio Bruno Fogaça, 46
Buraco Quente
43269-803 Peixoto / TO",1910-09-12,(061) 1393-0086,,
193,MLB1761970820,Sofia Gonçalves,ana-carolina32@example.com,"Alameda Barbosa
São Sebastião
46429789 Jesus de Vieira / SP",1978-04-12,(041) 3100 3865,,
194,MLB10550487200,Juliana Jesus,yasmin93@example.com,"Lago Emanuelly Santos, 577
Nova Cachoeirinha
62843468 Cardoso / PB",1950-03-05,41 0951 6266,,
195,MLB2092484360,Nina Moraes,ryanda-costa@example.com,"Vila Lima, 85
Das Industrias I
21238-421 Cavalcanti de Nogueira / MA",1962-06-22,+55 11 1743-7858,,
196,MLB10559874610,Amanda Dias,malmeida@example.net,"Estação Azevedo
Vila União
63428010 da Rocha / MA",1941-03-19,61 0076-4203,,
197,MLB10624347890,Murilo das Neves,luiz-fernandofarias@example.com,"Praia de Gomes, 85
Cidade Jardim
48007-232 Pires Alegre / PI",1929-06-14,+55 (051) 3813-2269,,
198,MLB10524506980,Bruno Cardoso,fdias@example.net,"Morro de Costa, 81
Santo André
31549273 Nunes dos Dourados / CE",1988-10-04,+55 (081) 8287 9767,,
199,MLB7001114710,Mirella Jesus,da-rochajoao-lucas@example.org,"Aeroporto Farias
Vila Minaslandia
04396-107 Alves de Minas / BA",2022-04-30,51 7871 0917,,
200,MLB308324180,Cecília Barbosa,marinacaldeira@example.com,"Sítio Henrique Jesus, 69
São Cristóvão
93001460 Jesus / MS",1993-04-29,+55 21 9347 6873,,
201,MLB10491198860,Dr. Pedro Miguel Costa,melissa34@example.net,"Ladeira Lorenzo da Paz, 69
Cinquentenário
47241712 Souza Alegre / RN",1968-12-24,81 4743-6354,,
202,MLB10549198500,Sr. Matheus da Mota,aragaoana-julia@example.net,"Área Isabella Caldeira, 82
Das Industrias I
65772716 Cunha do Oeste / GO",1965-03-08,71 0272 0777,,
203,MLB4241615820-1,Helena da Rosa,smoreira@example.com,"Favela de da Costa
Primeiro De Maio
11512-689 Nunes Grande / PR",1973-10-23,+55 61 3000-1475,,
204,MLB410591904910,Emilly Nunes,rfarias@example.net,"Ladeira de da Rocha, 43
Conjunto São Francisco De Assis
49148-017 Fogaça da Mata / ES",2014-03-16,21 8326 8633,9.0,2.0
205,MLB10638395520,Luiz Otávio da Cunha,vfogaca@example.com,"Área Costela, 745
Virgínia
06831473 Novaes / SE",1951-01-16,0300 064 8475,,
206,MLB1156841790,João Gabriel da Luz,agathacardoso@example.com,"Colônia de Porto, 68
São João
51419265 Nascimento / PE",2020-09-03,+55 (081) 8630 2415,,
207,MLB10578275000,Miguel Duarte,heloisa66@example.org,"Núcleo de da Mata, 18
Nova Cachoeirinha
81651-160 Moreira de Nunes / SC",1952-05-29,+55 31 6794 0463,,
208,MLB10664551990,Vitor Martins,dribeiro@example.com,"Jardim de Almeida, 13
Vila Maria
61965230 Correia / PB",1968-11-22,+55 (061) 1506 8617,,
209,MLB410550544150,Daniel Caldeira,vieiralorenzo@example.com,"Morro de Teixeira, 47
Goiania
83762-631 Sales / MA",1922-06-27,0300-830-1480,8.0,6.0
210,MLB10617239910,Daniel Mendes,hmoreira@example.net,"Sítio de Silveira
Indaiá
89638-587 Peixoto / MA",1945-02-10,+55 (081) 8933 8402,,
211,MLB45823729900,Maria Julia Caldeira,marcelofreitas@example.net,"Rua de Martins
Paraíso
43238271 Pires de Dias / AL",2011-09-13,0900-408-6555,,7.0
212,MLB10642781350,Melissa da Cunha,luiz-gustavo71@example.net,"Alameda Isadora Lopes, 72
Xodo-Marize
81856-439 Cardoso / DF",1966-04-23,84 4136 2235,,
213,MLB10595581110,Carolina Rezende,luccada-luz@example.net,"Alameda Maria Fernanda Moreira, 988
Santa Lúcia
38742-916 Monteiro do Sul / AL",1913-06-28,(071) 2483 9690,,
214,MLB4535414930,Isadora Pinto,nathanmartins@example.net,"Quadra Rezende, 72
Carmo
23029-200 Jesus / AC",2021-03-28,+55 (084) 9365 7040,9.0,7.0
215,MLB10152253800,Luigi Caldeira,franciscosales@example.com,"Praia Aragão, 67
Virgínia
60025-664 da Rocha / PB",2010-01-01,+55 (061) 9808-5990,,
216,MLB7518799720,Dr. Luiz Otávio Cardoso,alicepinto@example.org,"Vale de Porto, 83
Vila Betânia
45811-816 Pereira do Norte / RR",1951-01-17,(031) 9582-9107,,
217,MLB7461842440,Catarina Ribeiro,sophie99@example.com,"Morro Marcos Vinicius da Conceição, 127
Centro
17039-288 Azevedo da Prata / PR",2007-04-26,+55 (011) 1084-4086,,
218,MLB3921439320,Maria Clara Viana,theo26@example.com,"Favela de Novaes, 901
Fazendinha
62568-350 Fernandes de Minas / PR",1957-08-29,+55 41 3277-7577,,
219,MLB10249345070,Nina Pereira,peixotojoaquim@example.com,"Campo Farias, 572
Jardim Felicidade
79354-095 Carvalho dos Dourados / MS",2023-10-23,+55 61 5274 7273,,
220,MLB10508942500,Ana Luiza Ribeiro,glopes@example.com,"Trecho Mariana Duarte, 34
Serra Do Curral
00601-722 Castro / RN",1974-03-15,(021) 9129-3076,,
221,MLB410275069322,Sr. Guilherme Cunha,davi-luccasilveira@example.com,"Pátio Eduarda da Paz, 51
Lagoinha
70819-838 Costa do Oeste / BA",2023-04-10,+55 81 6903 0457,9.0,4.0
222,MLB410039103910,Cecília da Cunha,hmonteiro@example.com,"Recanto Lima
Vila Coqueiral
37650911 Almeida / RS",1935-08-23,61 9430 2467,,4.0
223,MLB5198080050,Srta. Melissa Caldeira,thomasda-cunha@example.net,"Setor Rebeca Moura
Campo Alegre
25341519 Moura Verde / SE",1913-05-21,+55 (031) 8756-2455,,
224,MLB410555485110,Sarah das Neves,isabellypinto@example.net,"Condomínio das Neves, 2
Paulo Vi
17900760 Rezende do Norte / DF",1939-12-29,+55 (061) 0712 2626,9.0,6.0
225,MLB410545973710,Dr. Pietro Costela,vgomes@example.net,"Quadra de Silveira, 1
Grota
61086899 Campos Verde / MG",2018-11-19,71 4823 2668,8.0,3.0
226,MLB2549998180,João Guilherme Araújo,isadorateixeira@example.org,"Morro Amanda Lima, 867
Tupi B
62280-130 Fogaça / RR",2011-10-08,+55 84 6366 7342,,
227,MLB10494007710,Agatha Mendes,vitor70@example.net,"Conjunto Maysa Sales, 51
Pedreira Padro Lopes
30575-688 da Rocha / MS",1975-12-05,21 0645-5606,,
228,MLB10586499630,Leonardo Rocha,zcostela@example.net,"Sítio Helena Caldeira
Vila Nova Gameleira 2ª Seção
59321-777 Araújo / PR",1953-03-29,+55 11 4212 9200,,
229,MLB10570512330,Maysa Cavalcanti,bazevedo@example.com,"Rua Maysa Peixoto, 32
Novo Ouro Preto
51148-600 Caldeira de Cardoso / AC",2011-12-21,11 6103 1499,,
230,MLB10554998360,Ana Julia da Paz,nathannascimento@example.net,"Vereda de da Rocha, 701
Vila São Gabriel
00367-911 Alves / PE",1943-04-01,+55 61 0787-0552,,
231,MLB1302305930,Esther Martins,tmartins@example.com,"Ladeira Ana Vitória Araújo, 71
Ouro Minas
13944-773 Jesus / DF",1975-03-18,(061) 8478-7807,,
232,MLB1664897490,Dra. Mariane Viana,joaquimcunha@example.com,"Recanto de Campos, 80
São Damião
21770366 Jesus de Moreira / DF",1961-07-27,+55 51 4581 0537,,
233,MLB42295995330,Rafaela Moreira,bpinto@example.net,"Vila de Gomes
Vila Rica
76624-971 Pinto / AM",1994-05-03,+55 41 1031 0276,8.0,3.0
234,MLB10574265530,Marcela das Neves,peixotovitor-hugo@example.net,"Rodovia Oliveira, 5
Diamante
73530471 Campos / AC",1960-01-03,+55 84 5444 7241,,
235,MLB4993575980-1,Lucca Santos,vitor49@example.org,"Largo de Souza
Vila Trinta E Um De Março
19151296 Cavalcanti do Campo / MA",1974-11-12,31 9772-7667,,
236,MLB10634218250,Caio Novaes,levimoraes@example.com,"Loteamento de Sales, 39
Maravilha
80374244 Cardoso de Ramos / PI",2019-12-20,(081) 2495 2439,,
237,MLB10614983130,Noah Peixoto,barrospietro@example.com,"Residencial Rodrigo Alves, 82
Conjunto Providencia
60015-950 Cavalcanti dos Dourados / RN",1958-12-31,31 2315-0367,,
238,MLB5202616940-1,Alexandre Pinto,salesmarcela@example.net,"Campo das Neves, 61
Minaslandia
70287-932 Carvalho / SC",2000-07-07,+55 31 1781 0521,,
239,MLB46314589100,Alana Almeida,diogo18@example.org,"Alameda Eloah Caldeira, 59
Jatobá
50568-882 Novaes Grande / PR",1950-03-12,(011) 7395 2887,,3.0
240,MLB2907306050,Caroline Peixoto,alexandre86@example.org,"Ladeira Francisco Moraes, 39
Vila Paquetá
23146922 Moraes das Flores / PA",2013-10-14,+55 11 0781 7951,,
241,MLB42822625970,Brenda Almeida,bda-paz@example.net,"Esplanada de Duarte, 659
Aparecida 7ª Seção
54415-344 Caldeira / RR",1969-02-01,71 7331 8971,9.0,5.0
242,MLB997458170,Anthony da Rocha,ybarbosa@example.net,"Trecho de Rocha
Santa Monica
53810424 da Cunha das Pedras / SE",1951-01-17,+55 (061) 5323 1720,,
243,MLB2413358230,Eduarda Mendes,ada-mota@example.org,"Ladeira Moura, 80
Jardinópolis
94645125 Rocha / BA",1930-09-12,+55 31 7931-4450,,
244,MLB10636892520,Francisco Cunha,caio24@example.com,"Avenida Moraes, 996
Castelo
76816-375 Sales / BA",1914-04-04,+55 (011) 9685-2401,,
245,MLB1934455880,Alana Viana,peixotomaria-vitoria@example.com,"Esplanada de Nunes, 36
Ouro Minas
13892-963 Pereira / GO",1979-12-15,+55 (051) 9829-2511,,
246,MLB410491986822,Renan da Cunha,ramosmaria-eduarda@example.com,"Alameda de Gonçalves
Castanheira
43667273 Fernandes / SP",1929-01-13,+55 (061) 1563 7096,,4.0
247,MLB10583600720,Felipe Nunes,davi-lucas13@example.org,"Conjunto de Freitas, 40
Barão Homem De Melo 3ª Seção
22273620 Fernandes Verde / RJ",1942-11-07,21 3285-2711,,
248,MLB3347411070,Sra. Nina da Conceição,omoraes@example.org,"Vale João Lucas da Cruz, 74
Vila Antena Montanhês
66628-854 da Paz / MG",1920-06-09,+55 (041) 2640 6380,,
249,MLB2006816600,Maria Cecília Novaes,carolineribeiro@example.com,"Quadra Marcelo Rezende, 41
Prado
43581-347 Campos / MA",1954-04-08,(081) 8976 8193,,
250,MLB410229092370,Luiza da Mata,emanuellydas-neves@example.org,"Distrito Barros, 21
Ventosa
16114-139 Mendes / RR",2006-07-20,(021) 0075 5537,9.0,4.0
251,MLB3199482590-1,Ana Beatriz Cardoso,luiz-gustavo49@example.net,"Recanto Olivia Barros
Marieta 1ª Seção
47449394 Moraes / CE",1981-04-13,+55 31 4404 1304,,
252,MLB97735430,Joana Fernandes,monteirohelena@example.org,"Favela de Rezende, 796
Barão Homem De Melo 2ª Seção
92784361 Fernandes de da Costa / RR",1988-09-14,+55 (084) 9712 7244,,
253,MLB2744814770,Vitor Gabriel Araújo,ian82@example.net,"Setor Farias, 54
Nossa Senhora De Fátima
52837-832 da Luz da Praia / MA",2015-01-29,(011) 9759 8653,,
254,MLB1873875440,Ana Beatriz Ferreira,lpeixoto@example.com,"Via Catarina Correia
Vila Nossa Senhora Do Rosário
29333-584 Moura dos Dourados / RR",2017-02-01,(031) 0917 8584,,
255,MLB10486576200,Leandro Lima,miguelcunha@example.com,"Conjunto de Costa, 19
Vila Da Luz
25523-748 da Cunha / PI",1969-05-28,0500-428-5260,,
256,MLB1562383510,Bruna Caldeira,vianafelipe@example.com,"Lago Lívia Fernandes, 72
Fazendinha
69526462 da Cruz / PI",2002-04-26,+55 (081) 5064-3483,,
257,MLB410617326870,Rafael Monteiro,vrocha@example.org,"Viela Larissa Correia, 4
São João
48729992 Duarte do Sul / CE",1982-07-22,41 4276 0110,8.0,3.0
258,MLB10521694260,Marcos Vinicius Costela,fernandocavalcanti@example.com,"Estrada de da Rocha, 358
Aarão Reis
74976535 Silva da Prata / RN",1959-10-25,+55 81 2915 3623,,
259,MLB7044841500,Lavínia da Mota,joao66@example.org,"Área Evelyn da Rocha, 91
Alta Tensão 1ª Seção
19397-450 da Mota do Norte / RN",1940-12-08,0900-274-8303,,
260,MLB47567565040,Maysa Monteiro,caue24@example.com,"Lagoa de Cunha, 77
Vila Ouro Minas
28205612 Rodrigues de da Luz / PA",2014-05-08,0500-154-0843,9.0,5.0
261,MLB2656259720-1,Vinicius da Paz,gabriellycorreia@example.org,"Avenida de Pereira, 7
Grajaú
03999185 Aragão Verde / TO",2004-04-26,+55 (051) 2504-8174,,
262,MLB7962484450,Sr. Juan Novaes,kcaldeira@example.com,"Via de Correia, 316
Senhor Dos Passos
91449-685 Azevedo dos Dourados / PR",1950-02-17,(041) 0511-9740,,
263,MLB2872266190,Heloísa Cunha,adas-neves@example.com,"Viela de Ribeiro, 7
Barão Homem De Melo 2ª Seção
12749264 Santos / AP",1908-02-09,(031) 8196-4703,,
264,MLB10618025550,Nathan Silva,yago51@example.net,"Residencial Pires, 652
Esperança
17896559 Nascimento da Serra / MA",1962-05-31,41 5645 2309,,
265,MLB1136041610,Clarice Gomes,rmonteiro@example.org,"Lagoa Viana, 70
Cônego Pinheiro 1ª Seção
49114-617 Moreira / SC",1932-04-09,+55 (081) 0052-3177,,
266,MLB10408054700,Diogo da Cunha,vitor-gabrielcastro@example.com,"Alameda de Cardoso, 107
Santa Cruz
00078-991 Rodrigues do Norte / AC",2006-07-23,(084) 4224 7201,,
267,MLB2731511850,Arthur Alves,nalves@example.net,"Pátio Luna Cardoso, 956
Havaí
43985900 da Rocha dos Dourados / MT",2000-12-01,31 8947-8985,,
268,MLB10574923140,Dra. Valentina Duarte,sarahgomes@example.net,"Fazenda Vitor Hugo Teixeira, 79
Camponesa 2ª Seção
78425923 Melo / SE",2021-01-29,71 8932 1828,,
269,MLB10620158540,Fernanda Rezende,luiz-fernando92@example.org,"Rua de Santos, 380
Carlos Prates
19907-928 Araújo Verde / GO",1946-01-23,61 3348-0677,,
270,MLB10495770230-1,Sra. Mariane Peixoto,ana-juliacardoso@example.com,"Via João Miguel Pereira, 7
Camargos
19130-443 Moraes / SP",1915-11-27,+55 (061) 5414-8127,,
271,MLB3945457120,Kevin da Mota,qlopes@example.net,"Sítio de Silva, 70
Pilar
40310210 Carvalho / TO",1949-05-19,0800 935 6825,,
272,MLB10639765340,Lucas Castro,almeidamaria-clara@example.org,"Passarela de Carvalho, 99
São João Batista
94473-345 Aragão / PB",1923-03-29,(061) 5979-0370,,
273,MLB2299578040,Lucas Gabriel Barbosa,agathacarvalho@example.com,"Setor de Araújo, 24
Conjunto Jardim Filadélfia
69971-769 Azevedo / AC",1930-10-21,(051) 6204 7866,,
274,MLB10498508930,Sophia da Rosa,joao-pedronogueira@example.com,"Setor de Caldeira, 82
Nova Cintra
18797643 Correia / SC",1932-07-15,0300 753 4442,,
275,MLB10545945290,Emanuel Porto,kmonteiro@example.net,"Pátio Ana Luiza Freitas, 70
Urca
96048-200 das Neves / AC",1959-07-30,+55 (071) 5032-7828,,
276,MLB10510031710,Stella Almeida,hnunes@example.org,"Lago de da Rocha, 380
Vila São Dimas
02529360 Dias / PB",2008-02-27,+55 (081) 6750 3261,,
277,MLB6747541290,Alexandre Pinto,silvathomas@example.net,"Aeroporto Nascimento, 4
Santana Do Cafezal
20638-304 Rezende Alegre / CE",1928-03-06,+55 (021) 0383-9492,,
278,MLB10586592250,Dra. Alícia Porto,tjesus@example.com,"Parque Araújo, 64
João Pinheiro
61708-750 Silva / SC",1939-08-01,+55 61 5165-7223,,
279,MLB1865287270,Sr. Otávio Porto,da-costaeduarda@example.com,"Lago Lavínia Martins, 50
Senhor Dos Passos
63719-608 Barbosa da Prata / PR",1960-09-26,0900 404 2200,,
280,MLB10161446870,Davi Luiz das Neves,luiz-henrique57@example.net,"Distrito de da Cunha, 55
Nova Pampulha
75366-536 Pereira / SP",1958-04-18,(031) 4086-0473,,
281,MLB7480050640,Eduardo Santos,crezende@example.org,"Rodovia de Correia, 66
Beira Linha
64176627 Fernandes de Pires / PR",1973-10-12,+55 (021) 5032 6524,,
282,MLB3276006020,Luiz Otávio da Luz,andre88@example.org,"Área da Conceição, 42
Novo Tupi
07094558 Barbosa / GO",1983-06-09,0300-443-5188,,
283,MLB5162418680-1,Nicolas Ferreira,rezendeluna@example.org,"Passarela João Rocha, 82
Vila Dos Anjos
98449030 Oliveira de Martins / MS",1965-04-17,(051) 2242 7764,,
284,MLB41892217550,Gabriel Gomes,alexandre17@example.com,"Setor Luigi Pires, 496
Venda Nova
80336700 das Neves / SP",2004-03-04,0900 516 4473,,9.0
285,MLB2023224030,Leonardo Nogueira,oliviada-cruz@example.net,"Conjunto Amanda Correia, 14
Vila Aeroporto Jaraguá
58851545 Cardoso / MG",1941-08-30,(081) 2357 4367,,
286,MLB10613757520,Srta. Marina Santos,maria-clara14@example.com,"Trevo Ramos, 140
Tirol
40625425 Rocha do Norte / AM",1913-11-16,+55 (084) 3925 5633,,
287,MLB7152446200,Danilo Almeida,paraujo@example.net,"Vereda de Campos, 91
Estrela
29665398 Mendes / TO",1923-02-21,31 5338 7837,,
288,MLB850149640,Evelyn Fernandes,barbosapedro-lucas@example.org,"Travessa de Alves, 135
Andiroba
73512-487 Rocha de Pereira / SC",1953-11-28,+55 (084) 1938 4009,,
289,MLB6303196170,Bernardo Gomes,cda-costa@example.net,"Setor da Mata
João Paulo Ii
07063634 Barbosa / AP",1976-03-05,+55 (084) 0881-3965,,
290,MLB10573243720,Lorenzo Ribeiro,emanuelly77@example.com,"Pátio Renan Silva, 28
Guaratã
71001362 Silveira de Lima / RR",1986-01-26,+55 (031) 1604-6424,,
